Generacion,Mejor individuo,Mejor Fitness,Violaciones
56,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
57,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
58,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
59,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
60,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
61,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
62,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
63,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
64,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
65,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
66,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
67,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
68,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
69,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
70,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
71,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
72,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
73,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
74,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
75,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
76,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
77,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
78,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
79,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
80,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
81,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
82,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
83,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
84,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
85,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
86,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
87,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
88,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
89,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
90,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
91,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
92,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
93,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
94,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
95,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
96,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
97,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
98,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
99,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
100,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
101,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
102,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
103,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
104,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
105,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
106,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
107,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
108,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
109,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
110,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
111,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
112,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
113,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
114,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
115,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
116,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
117,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
118,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
119,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
120,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
121,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
122,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
123,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
124,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
125,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
126,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
127,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
128,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
129,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
130,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
131,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
132,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
133,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
134,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
135,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
136,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
137,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
138,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
139,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
140,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
141,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
142,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
143,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
144,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
145,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
146,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
147,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
148,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
149,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
150,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
151,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
152,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
153,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
154,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
155,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
156,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
157,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
158,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
159,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
160,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
161,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
162,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
163,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
164,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
165,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
166,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
167,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
168,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
169,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
170,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
171,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
172,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
173,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
174,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
175,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
176,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
177,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
178,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
179,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
180,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
181,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
182,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
183,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
184,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
185,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
186,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
187,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
188,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
189,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
190,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
191,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
192,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
193,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
194,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
195,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
196,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
197,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
198,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
199,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
200,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
201,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
202,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
203,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
204,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
205,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
206,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
207,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
208,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
209,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
210,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
211,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
212,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
213,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
214,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
215,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
216,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
217,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
218,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
219,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
220,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
221,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
222,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
223,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
224,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
225,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
226,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
227,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
228,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
229,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
230,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
231,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
232,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
233,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
234,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
235,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
236,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
237,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
238,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
239,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
240,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
241,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
242,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
243,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
244,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
245,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
246,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
247,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
248,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
249,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
250,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
251,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
252,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
253,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
254,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
255,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
256,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
257,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
258,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
259,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
260,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
261,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
262,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
263,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
264,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
265,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
266,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
267,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
268,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
269,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
270,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
271,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
272,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
273,[0.26758046 0.18155001 0.04510741 0.21061576 0.1536712  0.14052362],0.0025181908288436712,0
