Generacion,Mejor Fitness,Violaciones,Fitness Secundario,x1,x2,x3,x4,x5,x6
1,0.01122439066836826,0,-0.47784775354883074,0.17790925117216172,0.056925895798559716,0.1420800616467664,0.2800824441531271,0.19949457836574802,0.14822745769143106
2,0.007791432192038692,0,-0.42866679649830475,0.2719858699153534,0.10173864582537177,0.08100737696691819,0.32435759766122785,0.12917903189485314,0.09643620266471124
3,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
4,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
5,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
6,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
7,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
8,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
9,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
10,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
11,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
12,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
13,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
14,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
15,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
16,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
17,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
18,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
19,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
20,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
21,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
22,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
23,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
24,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
25,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
26,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
27,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
28,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
29,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
30,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
31,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
32,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
33,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
34,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
35,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
36,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
37,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
38,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
39,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
40,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
41,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
42,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
43,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
44,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
45,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
46,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
47,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
48,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
49,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
50,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
51,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
52,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
53,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
54,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
55,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
56,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
57,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
58,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
59,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
60,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
61,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
62,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
63,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
64,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
65,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
66,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
67,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
68,0.003032548093251628,0,-0.4081691469086283,0.21622201376515168,0.16962693950010138,0.04520706312428668,0.21391425052423044,0.22067426166205287,0.1333569360486973
69,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
70,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
71,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
72,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
73,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
74,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
75,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
76,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
77,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
78,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
79,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
80,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
81,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
82,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
83,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
84,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
85,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
86,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
87,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
88,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
89,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
90,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
91,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
92,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
93,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
94,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
95,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
96,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
97,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
98,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
99,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
100,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
101,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
102,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
103,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
104,0.0029650672883212237,0,-0.4019150710058226,0.2278666430768232,0.18873425237898525,0.03127740632392216,0.22865959806627234,0.21797523783661188,0.10399180543128128
