Generacion,Mejor alpha,Mejor delta,Mejor Fitness
1,0.15104718231927639,0.05877509988788124,2202751.848170986
2,0.3138217507934674,0.17068238808129083,95749.65684950599
3,0.3138217507934674,0.17068238808129083,95749.65684950599
4,0.3138217507934674,0.17068238808129083,95749.65684950599
5,0.19327622467998617,0.13800075263703324,8200.80365691095
6,0.19327622467998617,0.13800075263703324,8200.80365691095
7,0.19327622467998617,0.13800075263703324,8200.80365691095
8,0.17455874361732576,0.12799835712012317,462.4747012302849
9,0.17455874361732576,0.12799835712012317,462.4747012302849
10,0.17455874361732576,0.12799835712012317,462.4747012302849
11,0.3138217507934674,0.17078884262735083,3.7334462405709994
12,0.3138217507934674,0.17078884262735083,3.7334462405709994
13,0.31313654883877545,0.17071417508119083,-0.07166499863432324
14,0.3132000243221113,0.17068238808129083,-0.5172369983496597
15,0.3132000243221113,0.17068238808129083,-0.5172369983496597
16,0.3131626153556528,0.1706825311046583,-0.5567238785518753
17,0.3131626153556528,0.1706825311046583,-0.5567238785518753
18,0.3131626153556528,0.1706825311046583,-0.5567238785518753
19,0.3131626153556528,0.1706825311046583,-0.5567238785518753
20,0.3132009036981674,0.1706824335480967,-0.5568989474217717
21,0.3132009036981674,0.1706824335480967,-0.5568989474217717
22,0.3132009036981674,0.1706824335480967,-0.5568989474217717
23,0.313162627617234,0.1706825312672594,-0.5569063897595384
24,0.313162627617234,0.1706825312672594,-0.5569063897595384
25,0.3132008588827177,0.17068241835421372,-0.5569203646229143
26,0.3132008588827177,0.17068241835421372,-0.5569203646229143
27,0.3132007108036052,0.17068242961321645,-0.5569266749852654
28,0.3132007108036052,0.17068242961321645,-0.5569266749852654
29,0.3132007108036052,0.17068242961321645,-0.5569266749852654
30,0.3132007108036052,0.17068242961321645,-0.5569266749852654
31,0.3132007108036052,0.17068242961321645,-0.5569266749852654
32,0.3132007108036052,0.17068242961321645,-0.5569266749852654
33,0.3132007108036052,0.17068242961321645,-0.5569266749852654
34,0.3132007108036052,0.17068242961321645,-0.5569266749852654
35,0.3132007108036052,0.17068242961321645,-0.5569266749852654
36,0.3132007108036052,0.17068242961321645,-0.5569266749852654
37,0.3132007108036052,0.17068242961321645,-0.5569266749852654
38,0.3132007108036052,0.17068242961321645,-0.5569266749852654
39,0.3132007108036052,0.17068242961321645,-0.5569266749852654
40,0.3132007108036052,0.17068242961321645,-0.5569266749852654
41,0.3132007108036052,0.17068242961321645,-0.5569266749852654
42,0.3132007108036052,0.17068242961321645,-0.5569266749852654
43,0.3132007108036052,0.17068242961321645,-0.5569266749852654
44,0.3132007108036052,0.17068242961321645,-0.5569266749852654
45,0.3132007108036052,0.17068242961321645,-0.5569266749852654
46,0.3132007108036052,0.17068242961321645,-0.5569266749852654
47,0.3132007108036052,0.17068242961321645,-0.5569266749852654
48,0.3132007108036052,0.17068242961321645,-0.5569266749852654
49,0.3132007108036052,0.17068242961321645,-0.5569266749852654
50,0.3132007108036052,0.17068242961321645,-0.5569266749852654
51,0.3132007108036052,0.17068242961321645,-0.5569266749852654
52,0.3132007108036052,0.17068242961321645,-0.5569266749852654
53,0.3132007108036052,0.17068242961321645,-0.5569266749852654
54,0.3132007108036052,0.17068242961321645,-0.5569266749852654
55,0.3132007108036052,0.17068242961321645,-0.5569266749852654
56,0.3132007108036052,0.17068242961321645,-0.5569266749852654
57,0.3132007108036052,0.17068242961321645,-0.5569266749852654
58,0.3132007108036052,0.17068242961321645,-0.5569266749852654
59,0.3132007108036052,0.17068242961321645,-0.5569266749852654
60,0.3132007108036052,0.17068242961321645,-0.5569266749852654
61,0.3132007108036052,0.17068242961321645,-0.5569266749852654
62,0.3132007108036052,0.17068242961321645,-0.5569266749852654
63,0.3132007108036052,0.17068242961321645,-0.5569266749852654
64,0.3132007108036052,0.17068242961321645,-0.5569266749852654
65,0.3132007108036052,0.17068242961321645,-0.5569266749852654
66,0.3132007108036052,0.17068242961321645,-0.5569266749852654
67,0.3132007108036052,0.17068242961321645,-0.5569266749852654
68,0.3132007108036052,0.17068242961321645,-0.5569266749852654
69,0.3132007108036052,0.17068242961321645,-0.5569266749852654
70,0.3132007108036052,0.17068242961321645,-0.5569266749852654
71,0.3132007108036052,0.17068242961321645,-0.5569266749852654
72,0.3132007108036052,0.17068242961321645,-0.5569266749852654
73,0.3132007108036052,0.17068242961321645,-0.5569266749852654
74,0.3132007108036052,0.17068242961321645,-0.5569266749852654
75,0.3132007108036052,0.17068242961321645,-0.5569266749852654
76,0.3132007108036052,0.17068242961321645,-0.5569266749852654
77,0.3132007108036052,0.17068242961321645,-0.5569266749852654
78,0.3132007108036052,0.17068242961321645,-0.5569266749852654
79,0.3132007108036052,0.17068242961321645,-0.5569266749852654
80,0.3132007108036052,0.17068242961321645,-0.5569266749852654
81,0.3132007108036052,0.17068242961321645,-0.5569266749852654
82,0.3132007108036052,0.17068242961321645,-0.5569266749852654
83,0.3132007108036052,0.17068242961321645,-0.5569266749852654
84,0.3132007108036052,0.17068242961321645,-0.5569266749852654
85,0.3132007108036052,0.17068242961321645,-0.5569266749852654
86,0.3132007108036052,0.17068242961321645,-0.5569266749852654
87,0.3132007108036052,0.17068242961321645,-0.5569266749852654
88,0.3132007108036052,0.17068242961321645,-0.5569266749852654
89,0.3132007108036052,0.17068242961321645,-0.5569266749852654
90,0.3132007108036052,0.17068242961321645,-0.5569266749852654
91,0.3132007108036052,0.17068242961321645,-0.5569266749852654
92,0.3132007108036052,0.17068242961321645,-0.5569266749852654
93,0.3132007108036052,0.17068242961321645,-0.5569266749852654
94,0.3132007108036052,0.17068242961321645,-0.5569266749852654
95,0.3132007108036052,0.17068242961321645,-0.5569266749852654
96,0.3132007108036052,0.17068242961321645,-0.5569266749852654
97,0.3132007108036052,0.17068242961321645,-0.5569266749852654
98,0.3132007108036052,0.17068242961321645,-0.5569266749852654
99,0.3132007108036052,0.17068242961321645,-0.5569266749852654
100,0.3132007108036052,0.17068242961321645,-0.5569266749852654
101,0.3132007108036052,0.17068242961321645,-0.5569266749852654
102,0.3132007108036052,0.17068242961321645,-0.5569266749852654
103,0.3132007108036052,0.17068242961321645,-0.5569266749852654
104,0.3132007108036052,0.17068242961321645,-0.5569266749852654
105,0.3132007108036052,0.17068242961321645,-0.5569266749852654
106,0.3132007108036052,0.17068242961321645,-0.5569266749852654
107,0.3132007108036052,0.17068242961321645,-0.5569266749852654
108,0.3132007108036052,0.17068242961321645,-0.5569266749852654
109,0.3132007108036052,0.17068242961321645,-0.5569266749852654
110,0.3132007108036052,0.17068242961321645,-0.5569266749852654
111,0.3132007108036052,0.17068242961321645,-0.5569266749852654
112,0.3132007108036052,0.17068242961321645,-0.5569266749852654
113,0.3132007108036052,0.17068242961321645,-0.5569266749852654
114,0.3132007108036052,0.17068242961321645,-0.5569266749852654
115,0.3132007108036052,0.17068242961321645,-0.5569266749852654
116,0.3132007108036052,0.17068242961321645,-0.5569266749852654
117,0.3132007108036052,0.17068242961321645,-0.5569266749852654
118,0.3132007108036052,0.17068242961321645,-0.5569266749852654
119,0.3132007108036052,0.17068242961321645,-0.5569266749852654
120,0.3132007108036052,0.17068242961321645,-0.5569266749852654
121,0.3132007108036052,0.17068242961321645,-0.5569266749852654
122,0.3132007108036052,0.17068242961321645,-0.5569266749852654
123,0.3132007108036052,0.17068242961321645,-0.5569266749852654
124,0.3132007108036052,0.17068242961321645,-0.5569266749852654
125,0.3132007108036052,0.17068242961321645,-0.5569266749852654
126,0.3132007108036052,0.17068242961321645,-0.5569266749852654
127,0.3132007108036052,0.17068242961321645,-0.5569266749852654
128,0.3132007108036052,0.17068242961321645,-0.5569266749852654
129,0.3132007108036052,0.17068242961321645,-0.5569266749852654
130,0.3132007108036052,0.17068242961321645,-0.5569266749852654
131,0.3132007108036052,0.17068242961321645,-0.5569266749852654
132,0.3132007108036052,0.17068242961321645,-0.5569266749852654
133,0.3132007108036052,0.17068242961321645,-0.5569266749852654
134,0.3132007108036052,0.17068242961321645,-0.5569266749852654
135,0.3132007108036052,0.17068242961321645,-0.5569266749852654
136,0.3132007108036052,0.17068242961321645,-0.5569266749852654
137,0.3132007108036052,0.17068242961321645,-0.5569266749852654
138,0.3132007108036052,0.17068242961321645,-0.5569266749852654
139,0.3132007108036052,0.17068242961321645,-0.5569266749852654
140,0.3132007108036052,0.17068242961321645,-0.5569266749852654
141,0.3132007108036052,0.17068242961321645,-0.5569266749852654
142,0.3132007108036052,0.17068242961321645,-0.5569266749852654
143,0.3132007108036052,0.17068242961321645,-0.5569266749852654
144,0.3132007108036052,0.17068242961321645,-0.5569266749852654
145,0.3132007108036052,0.17068242961321645,-0.5569266749852654
146,0.3132007108036052,0.17068242961321645,-0.5569266749852654
147,0.3132007108036052,0.17068242961321645,-0.5569266749852654
148,0.3132007108036052,0.17068242961321645,-0.5569266749852654
149,0.3132007108036052,0.17068242961321645,-0.5569266749852654
150,0.3132007108036052,0.17068242961321645,-0.5569266749852654
151,0.3132007108036052,0.17068242961321645,-0.5569266749852654
152,0.3132007108036052,0.17068242961321645,-0.5569266749852654
153,0.3132007108036052,0.17068242961321645,-0.5569266749852654
154,0.3132007108036052,0.17068242961321645,-0.5569266749852654
155,0.3132007108036052,0.17068242961321645,-0.5569266749852654
156,0.3132007108036052,0.17068242961321645,-0.5569266749852654
157,0.3132007108036052,0.17068242961321645,-0.5569266749852654
158,0.3132007108036052,0.17068242961321645,-0.5569266749852654
159,0.3132007108036052,0.17068242961321645,-0.5569266749852654
160,0.3132007108036052,0.17068242961321645,-0.5569266749852654
161,0.3132007108036052,0.17068242961321645,-0.5569266749852654
162,0.3132007108036052,0.17068242961321645,-0.5569266749852654
163,0.3132007108036052,0.17068242961321645,-0.5569266749852654
164,0.3132007108036052,0.17068242961321645,-0.5569266749852654
165,0.3132007108036052,0.17068242961321645,-0.5569266749852654
166,0.3132007108036052,0.17068242961321645,-0.5569266749852654
167,0.3132007108036052,0.17068242961321645,-0.5569266749852654
168,0.3132007108036052,0.17068242961321645,-0.5569266749852654
169,0.3132007108036052,0.17068242961321645,-0.5569266749852654
170,0.3132007108036052,0.17068242961321645,-0.5569266749852654
171,0.3132007108036052,0.17068242961321645,-0.5569266749852654
172,0.3132007108036052,0.17068242961321645,-0.5569266749852654
173,0.3132007108036052,0.17068242961321645,-0.5569266749852654
174,0.3132007108036052,0.17068242961321645,-0.5569266749852654
175,0.3132007108036052,0.17068242961321645,-0.5569266749852654
176,0.3132007108036052,0.17068242961321645,-0.5569266749852654
177,0.3132007108036052,0.17068242961321645,-0.5569266749852654
178,0.3132007108036052,0.17068242961321645,-0.5569266749852654
179,0.3132007108036052,0.17068242961321645,-0.5569266749852654
180,0.3132007108036052,0.17068242961321645,-0.5569266749852654
181,0.3132007108036052,0.17068242961321645,-0.5569266749852654
182,0.3132007108036052,0.17068242961321645,-0.5569266749852654
183,0.3132007108036052,0.17068242961321645,-0.5569266749852654
184,0.3132007108036052,0.17068242961321645,-0.5569266749852654
185,0.3132007108036052,0.17068242961321645,-0.5569266749852654
186,0.3132007108036052,0.17068242961321645,-0.5569266749852654
187,0.3132007108036052,0.17068242961321645,-0.5569266749852654
188,0.3132007108036052,0.17068242961321645,-0.5569266749852654
189,0.3132007108036052,0.17068242961321645,-0.5569266749852654
190,0.3132007108036052,0.17068242961321645,-0.5569266749852654
191,0.3132007108036052,0.17068242961321645,-0.5569266749852654
192,0.3132007108036052,0.17068242961321645,-0.5569266749852654
193,0.3132007108036052,0.17068242961321645,-0.5569266749852654
194,0.3132007108036052,0.17068242961321645,-0.5569266749852654
195,0.3132007108036052,0.17068242961321645,-0.5569266749852654
196,0.3132007108036052,0.17068242961321645,-0.5569266749852654
197,0.3132007108036052,0.17068242961321645,-0.5569266749852654
198,0.3132007108036052,0.17068242961321645,-0.5569266749852654
199,0.3132007108036052,0.17068242961321645,-0.5569266749852654
200,0.3132007108036052,0.17068242961321645,-0.5569266749852654
