Generacion,Mejor individuo,Mejor Fitness
284,[0.01289923 0.12395552 0.39984969 0.20747831 0.21940663 0.04079142],-0.6694753429304575
285,[0.01177178 0.12395552 0.39984969 0.20747831 0.21940663 0.04079142],-0.6701105682884795
286,[0.01177178 0.12395552 0.39984969 0.20747831 0.21940663 0.04079142],-0.6701105682884795
287,[0.01177178 0.12395552 0.39984969 0.20747831 0.21940663 0.04079142],-0.6701105682884795
288,[0.01087906 0.1233129  0.39987043 0.18313785 0.28077588 0.00716568],-0.6740693881634198
289,[0.01087906 0.1233129  0.39987043 0.18313785 0.28077588 0.00716568],-0.6740693881634198
290,[0.01087906 0.1233129  0.39987043 0.18313785 0.28077588 0.00716568],-0.6740693881634198
291,[0.01087906 0.1233129  0.39987043 0.18313785 0.28077588 0.00716568],-0.6740693881634198
292,[0.01087906 0.1233129  0.39987043 0.18313785 0.28077588 0.00716568],-0.6740693881634198
293,[0.01087906 0.1233129  0.39987043 0.18313785 0.28077588 0.00716568],-0.6740693881634198
294,[0.01087906 0.1233129  0.39987043 0.18313785 0.28077588 0.00716568],-0.6740693881634198
295,[0.01087906 0.1233129  0.39987043 0.18313785 0.28077588 0.00716568],-0.6740693881634198
296,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
297,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
298,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
299,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
300,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
301,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
302,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
303,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
304,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
305,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
306,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
307,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
308,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
309,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
310,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00738225],-0.6746241380832134
311,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
312,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
313,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
314,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
315,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
316,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
317,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
318,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
319,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
320,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
321,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
322,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
323,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
324,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
325,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
326,[0.00162372 0.12366633 0.39987502 0.18372784 0.28089014 0.00769444],-0.6748850447634391
327,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
328,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
329,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
330,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
331,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
332,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
333,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
334,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
335,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
336,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
337,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
338,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
339,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
340,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
341,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
342,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
343,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
344,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
345,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
346,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
347,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
348,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
349,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
350,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
351,[0.00162372 0.12366633 0.3999915  0.18372784 0.28089014 0.00769444],-0.6750589291810704
352,[0.00100176 0.12433219 0.39996567 0.178232   0.27882497 0.01945716],-0.6752692068325521
353,[0.00100176 0.12433219 0.39996567 0.178232   0.27882497 0.01945716],-0.6752692068325521
354,[0.00100176 0.12433219 0.39996567 0.178232   0.27882497 0.01945716],-0.6752692068325521
355,[0.00100176 0.12433219 0.39996567 0.178232   0.27882497 0.01945716],-0.6752692068325521
356,[0.00387455 0.12575525 0.39999672 0.18055103 0.28861911 0.00512547],-0.6766284704371651
357,[0.00387455 0.12575525 0.39999672 0.18055103 0.28861911 0.00512547],-0.6766284704371651
358,[0.00387455 0.12575525 0.39999672 0.18055103 0.28861911 0.00512547],-0.6766284704371651
359,[0.00387455 0.12575525 0.39999672 0.18055103 0.28861911 0.00512547],-0.6766284704371651
360,[0.00387455 0.12575525 0.39999672 0.18055103 0.28861911 0.00512547],-0.6766284704371651
361,[0.00387455 0.12575525 0.39999672 0.18055103 0.28861911 0.00512547],-0.6766284704371651
362,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00512547],-0.6774644507471436
363,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00512547],-0.6774644507471436
364,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00512547],-0.6774644507471436
365,[0.00052922 0.12575525 0.39999974 0.18055103 0.28861911 0.00512547],-0.6774671163620741
366,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
367,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
368,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
369,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
370,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
371,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
372,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
373,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
374,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
375,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
376,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
377,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
378,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
379,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
380,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
381,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
382,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
383,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
384,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
385,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
386,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
387,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
388,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
389,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
390,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
391,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
392,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
393,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
394,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
395,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
396,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
397,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
398,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
399,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
400,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
401,[0.00052922 0.12575525 0.39999672 0.18055103 0.28861911 0.00613127],-0.6775489955858293
402,[0.00058517 0.12611281 0.39999788 0.18184392 0.29056437 0.00131245],-0.6780402449195758
403,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
404,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
405,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
406,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
407,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
408,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
409,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
410,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
411,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
412,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
413,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
414,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
415,[0.00051    0.12533463 0.39999029 0.18845733 0.28584391 0.00174934],-0.6786189878759795
416,"[5.02813126e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.24409917e-04]",-0.6787170696303244
417,"[5.02813126e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.24409917e-04]",-0.6787170696303244
418,"[5.02813126e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.24409917e-04]",-0.6787170696303244
419,"[5.02813126e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.24409917e-04]",-0.6787170696303244
420,"[2.53793686e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.24409917e-04]",-0.6788393616092414
421,"[2.53793686e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.24409917e-04]",-0.6788393616092414
422,"[2.53793686e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.24409917e-04]",-0.6788393616092414
423,"[2.53793686e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.24409917e-04]",-0.6788393616092414
424,"[2.53793686e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.24409917e-04]",-0.6788393616092414
425,"[1.99280939e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.24409917e-04]",-0.6788644778602494
426,"[1.99280939e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.24409917e-04]",-0.6788644778602494
427,"[2.53793686e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 1.39653629e-05]",-0.6789434063885142
428,"[2.53793686e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 1.39653629e-05]",-0.6789434063885142
429,"[2.53793686e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 1.39653629e-05]",-0.6789434063885142
430,"[2.53793686e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 1.39653629e-05]",-0.6789434063885142
431,"[2.53793686e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 1.39653629e-05]",-0.6789434063885142
432,"[2.53793686e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 1.39653629e-05]",-0.6789434063885142
433,"[2.53793686e-04 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.20477053e-06]",-0.6789466671405706
434,"[9.61771162e-05 1.25723571e-01 3.99990403e-01 1.88222513e-01
 2.87822166e-01 1.11683857e-04]",-0.6789697784872754
435,"[1.00106447e-04 1.25723571e-01 3.99990406e-01 1.88254196e-01
 2.87822216e-01 1.20850244e-04]",-0.678971348220015
436,"[6.28818991e-06 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.20477053e-06]",-0.6790400263570738
437,"[6.28818991e-06 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.20477053e-06]",-0.6790400263570738
438,"[6.28818991e-06 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.20477053e-06]",-0.6790400263570738
439,"[6.28818991e-06 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.20477053e-06]",-0.6790400263570738
440,"[6.28818991e-06 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.20477053e-06]",-0.6790400263570738
441,"[6.28818991e-06 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.20477053e-06]",-0.6790400263570738
442,"[6.28818991e-06 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.10057981e-06]",-0.6790400526589395
443,"[6.28818991e-06 1.25723569e-01 3.99990394e-01 1.89216795e-01
 2.87822000e-01 3.10057981e-06]",-0.6790400526589395
444,"[1.00732882e-05 1.25721898e-01 3.99999536e-01 1.88771158e-01
 2.87816573e-01 1.81238749e-05]",-0.6790450611982077
445,"[1.00732882e-05 1.25721898e-01 3.99999536e-01 1.88771158e-01
 2.87816573e-01 1.81238749e-05]",-0.6790450611982077
446,"[1.09420077e-05 1.25722427e-01 3.99998701e-01 1.88892645e-01
 2.87821243e-01 2.10241612e-05]",-0.6790461101354015
447,"[3.91650458e-06 1.25724749e-01 3.99997098e-01 1.88823371e-01
 2.87824232e-01 8.64288648e-06]",-0.6790483039828689
448,"[3.91650458e-06 1.25724749e-01 3.99997098e-01 1.88823371e-01
 2.87824232e-01 8.64288648e-06]",-0.6790483039828689
449,"[4.14978844e-06 1.25649049e-01 3.99993730e-01 1.88923741e-01
 2.87787810e-01 1.39656590e-05]",-0.6790527635664634
450,"[3.31598093e-06 1.25590353e-01 3.99993809e-01 1.88890232e-01
 2.87761259e-01 1.18901492e-05]",-0.679054645924004
451,"[2.95396218e-06 1.25667096e-01 3.99999715e-01 1.88884063e-01
 2.87745225e-01 1.12420912e-05]",-0.679054947239938
452,"[2.79906332e-06 1.25484979e-01 3.99993088e-01 1.88890156e-01
 2.87724618e-01 1.17183679e-05]",-0.6790551605694577
453,"[2.79906332e-06 1.25484979e-01 3.99993088e-01 1.88890156e-01
 2.87724618e-01 1.17183679e-05]",-0.6790551605694577
454,"[5.12361305e-06 1.25563413e-01 3.99995726e-01 1.88906165e-01
 2.87786849e-01 7.96444578e-06]",-0.6790576748119698
455,"[2.77071343e-06 1.25496414e-01 3.99995875e-01 1.88905525e-01
 2.87763537e-01 2.20247122e-06]",-0.679060277153333
456,"[2.77071343e-06 1.25496414e-01 3.99995875e-01 1.88905525e-01
 2.87763537e-01 2.20247122e-06]",-0.679060277153333
457,"[2.77071343e-06 1.25496414e-01 3.99995875e-01 1.88905525e-01
 2.87763537e-01 2.20247122e-06]",-0.679060277153333
458,"[9.51527643e-08 1.24981634e-01 3.99991694e-01 1.89369789e-01
 2.88028516e-01 1.17129591e-06]",-0.6790992975980725
459,"[9.51527643e-08 1.24981634e-01 3.99991694e-01 1.89369789e-01
 2.88028516e-01 1.17129591e-06]",-0.6790992975980725
460,"[9.51527643e-08 1.24981634e-01 3.99991694e-01 1.89369789e-01
 2.88028516e-01 1.17129591e-06]",-0.6790992975980725
461,"[9.51527643e-08 1.24981634e-01 3.99991694e-01 1.89369789e-01
 2.88028516e-01 1.17129591e-06]",-0.6790992975980725
462,"[9.51527643e-08 1.24981634e-01 3.99991694e-01 1.89369789e-01
 2.88028516e-01 1.17129591e-06]",-0.6790992975980725
463,"[9.51527643e-08 1.24981634e-01 3.99991694e-01 1.89369789e-01
 2.88028516e-01 1.17129591e-06]",-0.6790992975980725
464,"[1.82760808e-07 1.25051633e-01 3.99993058e-01 1.89742791e-01
 2.87619861e-01 3.22264888e-06]",-0.6791111078829989
465,"[9.81123830e-07 1.24510332e-01 3.99994509e-01 1.89498876e-01
 2.88052063e-01 2.85718018e-06]",-0.6791190859766312
466,"[9.81123830e-07 1.24510332e-01 3.99994509e-01 1.89498876e-01
 2.88052063e-01 2.85718018e-06]",-0.6791190859766312
467,"[9.81123830e-07 1.24510332e-01 3.99994509e-01 1.89498876e-01
 2.88052063e-01 2.85718018e-06]",-0.6791190859766312
468,"[9.81123830e-07 1.24510332e-01 3.99994509e-01 1.89498876e-01
 2.88052063e-01 2.85718018e-06]",-0.6791190859766312
469,"[9.81123830e-07 1.24510332e-01 3.99994509e-01 1.89498876e-01
 2.88052063e-01 2.85718018e-06]",-0.6791190859766312
470,"[9.81123830e-07 1.24510332e-01 3.99994509e-01 1.89498876e-01
 2.88052063e-01 2.85718018e-06]",-0.6791190859766312
471,"[9.81123830e-07 1.24510332e-01 3.99994509e-01 1.89498876e-01
 2.88052063e-01 2.85718018e-06]",-0.6791190859766312
472,"[9.81123830e-07 1.24510332e-01 3.99994509e-01 1.89498876e-01
 2.88052063e-01 2.85718018e-06]",-0.6791190859766312
473,"[9.81123830e-07 1.24510332e-01 3.99994509e-01 1.89498876e-01
 2.88052063e-01 2.85718018e-06]",-0.6791190859766312
474,"[9.81123830e-07 1.24510332e-01 3.99994509e-01 1.89498876e-01
 2.88052063e-01 2.85718018e-06]",-0.6791190859766312
475,"[9.81123830e-07 1.24510332e-01 3.99994509e-01 1.89498876e-01
 2.88052063e-01 2.85718018e-06]",-0.6791190859766312
476,"[3.82547718e-07 1.24729903e-01 3.99998240e-01 1.89863467e-01
 2.87929718e-01 2.53809490e-06]",-0.6791278578411459
477,"[4.96569598e-07 1.24151952e-01 3.99995343e-01 1.90337478e-01
 2.88326052e-01 2.45400980e-06]",-0.6791469880109221
478,"[4.96569598e-07 1.24151952e-01 3.99995343e-01 1.90337478e-01
 2.88326052e-01 2.45400980e-06]",-0.6791469880109221
479,"[4.96569598e-07 1.24151952e-01 3.99995343e-01 1.90337478e-01
 2.88326052e-01 2.45400980e-06]",-0.6791469880109221
480,"[4.96569598e-07 1.24151952e-01 3.99995343e-01 1.90337478e-01
 2.88326052e-01 2.45400980e-06]",-0.6791469880109221
481,"[5.54941736e-07 1.24173118e-01 3.99996392e-01 1.89774057e-01
 2.88333787e-01 2.96173333e-06]",-0.6791504345648598
482,"[5.54941736e-07 1.24173118e-01 3.99996392e-01 1.89774057e-01
 2.88333787e-01 2.96173333e-06]",-0.6791504345648598
483,"[5.54941736e-07 1.24173118e-01 3.99996392e-01 1.89774057e-01
 2.88333787e-01 2.96173333e-06]",-0.6791504345648598
484,"[5.54941736e-07 1.24173118e-01 3.99996392e-01 1.89774057e-01
 2.88333787e-01 2.96173333e-06]",-0.6791504345648598
485,"[3.61280870e-07 1.24173118e-01 3.99996392e-01 1.89774057e-01
 2.88333787e-01 2.96173333e-06]",-0.6791504841719973
486,"[3.61280870e-07 1.24173118e-01 3.99996392e-01 1.89774057e-01
 2.88333787e-01 2.96173333e-06]",-0.6791504841719973
487,"[7.88748564e-07 1.24159902e-01 3.99998685e-01 1.89762068e-01
 2.88323210e-01 2.94359224e-06]",-0.6791514259136552
488,"[7.88748564e-07 1.24159902e-01 3.99998685e-01 1.89762068e-01
 2.88323210e-01 2.94359224e-06]",-0.6791514259136552
489,"[9.18965203e-07 1.24156361e-01 3.99996348e-01 1.89789196e-01
 2.88327074e-01 2.73970139e-06]",-0.6791515890440404
490,"[7.23419277e-07 1.24182150e-01 3.99998003e-01 1.89839118e-01
 2.88246981e-01 3.20529784e-06]",-0.6791534102703253
491,"[7.23419277e-07 1.24182150e-01 3.99998003e-01 1.89839118e-01
 2.88246981e-01 3.20529784e-06]",-0.6791534102703253
492,"[1.60391800e-07 1.24182150e-01 3.99998003e-01 1.89839118e-01
 2.88246981e-01 3.20529784e-06]",-0.6791535532679124
493,"[9.98393915e-07 1.24167442e-01 3.99998052e-01 1.89861631e-01
 2.88345597e-01 2.74926422e-06]",-0.6791544311864738
494,"[9.98393915e-07 1.24167442e-01 3.99998052e-01 1.89861631e-01
 2.88345597e-01 2.74926422e-06]",-0.6791544311864738
495,"[8.13160734e-07 1.24128578e-01 3.99997848e-01 1.89825714e-01
 2.88324393e-01 2.14681128e-06]",-0.679155126386917
496,"[3.68714508e-07 1.24014874e-01 3.99996628e-01 1.89797913e-01
 2.88340860e-01 1.82314654e-06]",-0.6791559366538765
497,"[3.68714508e-07 1.24014874e-01 3.99996628e-01 1.89797913e-01
 2.88340860e-01 1.82314654e-06]",-0.6791559366538765
498,"[5.67681524e-07 1.24069196e-01 3.99998554e-01 1.89815258e-01
 2.88345619e-01 2.61542221e-06]",-0.6791570304578493
499,"[5.51551749e-07 1.24054194e-01 3.99998519e-01 1.89813389e-01
 2.88333835e-01 2.61404887e-06]",-0.6791570672695328
500,"[3.81515309e-07 1.24054194e-01 3.99998519e-01 1.89813389e-01
 2.88333835e-01 2.61404887e-06]",-0.6791571081808799
501,"[5.37017952e-07 1.24080534e-01 3.99998581e-01 1.89827101e-01
 2.88341828e-01 2.67983328e-06]",-0.6791572904945267
502,"[6.46521034e-07 1.24094634e-01 3.99998722e-01 1.89847423e-01
 2.88344124e-01 2.83943497e-06]",-0.6791577853277876
503,"[3.99842061e-07 1.24093285e-01 3.99998556e-01 1.89846595e-01
 2.88343871e-01 2.39929356e-06]",-0.6791578423898155
504,"[6.46521034e-07 1.24094634e-01 3.99998722e-01 1.89847423e-01
 2.88344124e-01 1.91755350e-06]",-0.679157930602941
505,"[5.66131099e-07 1.24077427e-01 3.99999461e-01 1.89843202e-01
 2.88332325e-01 1.62462037e-06]",-0.6791587270342729
506,"[6.36653341e-07 1.24085069e-01 3.99998434e-01 1.89862874e-01
 2.88344657e-01 1.53992665e-06]",-0.679158849870566
507,"[6.79391723e-07 1.24079926e-01 3.99999530e-01 1.89867028e-01
 2.88383383e-01 2.00484344e-06]",-0.6791596271784603
508,"[6.79391723e-07 1.24079926e-01 3.99999530e-01 1.89867028e-01
 2.88383383e-01 2.00484344e-06]",-0.6791596271784603
509,"[6.79391723e-07 1.24079926e-01 3.99999530e-01 1.89867028e-01
 2.88383383e-01 2.00484344e-06]",-0.6791596271784603
510,"[4.35019024e-07 1.24077374e-01 3.99999392e-01 1.89866564e-01
 2.88350684e-01 1.77219639e-06]",-0.679159841220274
511,"[4.35019024e-07 1.24077374e-01 3.99999392e-01 1.89866564e-01
 2.88350684e-01 1.77219639e-06]",-0.679159841220274
512,"[6.81133285e-07 1.24080477e-01 3.99999433e-01 1.89877677e-01
 2.88361730e-01 1.62840663e-06]",-0.6791600971821097
513,"[6.81133285e-07 1.24080477e-01 3.99999433e-01 1.89877677e-01
 2.88361730e-01 1.62840663e-06]",-0.6791600971821097
514,"[9.13481168e-08 1.23645787e-01 3.99998464e-01 1.89792512e-01
 2.88790955e-01 5.38243236e-08]",-0.6791734868162284
515,"[9.13481168e-08 1.23645787e-01 3.99998464e-01 1.89792512e-01
 2.88790955e-01 5.38243236e-08]",-0.6791734868162284
516,"[9.13481168e-08 1.23645787e-01 3.99998464e-01 1.89792512e-01
 2.88790955e-01 5.38243236e-08]",-0.6791734868162284
517,"[9.13481168e-08 1.23645787e-01 3.99998464e-01 1.89792512e-01
 2.88790955e-01 5.38243236e-08]",-0.6791734868162284
518,"[9.13481168e-08 1.23645787e-01 3.99998464e-01 1.89792512e-01
 2.88790955e-01 5.38243236e-08]",-0.6791734868162284
519,"[9.13481168e-08 1.23645787e-01 3.99998464e-01 1.89792512e-01
 2.88790955e-01 5.38243236e-08]",-0.6791734868162284
520,"[9.13481168e-08 1.23645787e-01 3.99998464e-01 1.89792512e-01
 2.88790955e-01 5.38243236e-08]",-0.6791734868162284
521,"[9.13481168e-08 1.23645787e-01 3.99998464e-01 1.89792512e-01
 2.88790955e-01 5.38243236e-08]",-0.6791734868162284
522,"[9.13481168e-08 1.23645787e-01 3.99998464e-01 1.89792512e-01
 2.88790955e-01 5.38243236e-08]",-0.6791734868162284
