Generacion,Mejor individuo,Mejor Fitness
23,[0.07948415 0.1226894  0.3830394  0.24982616 0.11723961 0.05020597],-0.6437535008709343
24,[0.07948415 0.1226894  0.3830394  0.24982616 0.11723961 0.05020597],-0.6437535008709343
25,[0.04298314 0.10281718 0.39108072 0.24989061 0.11719774 0.09274509],-0.6484608787618507
26,[0.04298314 0.10281718 0.39108072 0.24989061 0.11719774 0.09274509],-0.6484608787618507
27,[0.04298314 0.10281718 0.39108072 0.24989061 0.11719774 0.09274509],-0.6484608787618507
28,[0.04298314 0.10281718 0.39108072 0.24989061 0.11719774 0.09274509],-0.6484608787618507
29,[0.04298314 0.10281718 0.39108072 0.24989061 0.11719774 0.09274509],-0.6484608787618507
30,[0.04298314 0.10281718 0.39108072 0.24989061 0.11719774 0.09274509],-0.6484608787618507
31,[0.04298314 0.10281718 0.39108072 0.24989061 0.11719774 0.09274509],-0.6484608787618507
32,[0.04298314 0.10281718 0.39108072 0.24989061 0.11719774 0.09274509],-0.6484608787618507
33,[0.04298314 0.10281718 0.39108072 0.24989061 0.11719774 0.09274509],-0.6484608787618507
34,[0.04298314 0.10281718 0.39108072 0.24989061 0.11719774 0.09274509],-0.6484608787618507
35,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
36,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
37,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
38,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
39,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
40,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
41,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
42,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
43,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
44,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
45,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
46,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
47,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
48,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
49,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
50,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
51,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
52,[0.02727009 0.13635435 0.39075767 0.25382881 0.12174347 0.07150828],-0.6576354562259609
53,[0.03208336 0.11602479 0.38668101 0.29567655 0.11667702 0.05772087],-0.6582885979441414
54,[0.03208336 0.11602479 0.38668101 0.29567655 0.11667702 0.05772087],-0.6582885979441414
55,[0.03208336 0.11602479 0.38668101 0.29567655 0.11667702 0.05772087],-0.6582885979441414
56,[0.04618341 0.12167326 0.3993502  0.25055421 0.11989341 0.06276986],-0.6589306766430549
57,[0.04618341 0.12167326 0.3993502  0.25055421 0.11989341 0.06276986],-0.6589306766430549
58,[0.02952103 0.11439386 0.38948056 0.31492824 0.099116   0.0543024 ],-0.6624748971834404
59,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
60,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
61,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
62,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
63,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
64,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
65,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
66,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
67,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
68,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
69,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
70,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
71,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
72,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
73,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
74,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
75,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
76,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
77,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
78,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
79,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
80,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
81,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
82,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
83,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
84,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
85,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
86,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
87,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
88,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
89,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
90,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
91,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
92,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
93,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
94,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
95,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
96,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
97,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
98,[0.02222814 0.11740085 0.39529131 0.29246177 0.11284249 0.06208339],-0.6652760787657891
99,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
100,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
101,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
102,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
103,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
104,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
105,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
106,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
107,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
108,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
109,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
110,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
111,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
112,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
113,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
114,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
115,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
116,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
117,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
118,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
119,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
120,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
121,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
122,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
123,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
124,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
125,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
126,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
127,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
128,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
129,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
130,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
131,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
132,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
133,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
134,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
135,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
136,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
137,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
138,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
139,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
140,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
141,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
142,[0.00925125 0.12038881 0.39853505 0.28622925 0.11957069 0.06742663],-0.6690972627896504
143,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
144,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
145,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
146,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
147,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
148,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
149,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
150,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
151,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
152,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
153,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
154,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
155,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
156,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
157,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
158,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
159,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
160,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
161,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
162,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
163,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
164,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
165,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
166,[0.00790889 0.12038881 0.39941941 0.28622925 0.11957069 0.06742663],-0.6698205703364072
167,[0.00448454 0.12102062 0.39980968 0.27489893 0.13361392 0.06595966],-0.6702304904066996
168,[0.00922513 0.11986527 0.39952064 0.33280835 0.09671726 0.04403331],-0.6753423135925121
169,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
170,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
171,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
172,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
173,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
174,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
175,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
176,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
177,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
178,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
179,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
180,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
181,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
182,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
183,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
184,[0.0020033  0.11892199 0.39881134 0.3325608  0.11737034 0.02759412],-0.6769585084651146
185,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
186,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
187,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
188,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
189,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
190,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
191,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
192,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
193,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
194,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
195,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
196,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
197,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
198,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
199,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
200,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
201,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
202,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
203,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
204,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
205,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
206,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
207,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
208,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
209,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
210,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
211,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
212,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
213,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
214,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
215,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
216,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
217,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
218,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
219,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
220,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
221,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
222,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
223,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
224,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
225,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
226,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
227,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
228,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
229,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
230,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
231,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
232,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
233,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
234,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
235,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
236,[0.0096218  0.11411473 0.3993752  0.35302696 0.10620168 0.01925956],-0.6801158913884441
237,"[9.40608243e-05 9.32994203e-02 3.99881519e-01 3.64182428e-01
 1.10733386e-01 3.71052623e-02]",-0.6804413950388495
238,[0.00047484 0.13432938 0.39967052 0.33809052 0.1104788  0.01684089],-0.6811002738077656
239,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
240,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
241,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
242,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
243,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
244,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
245,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
246,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
247,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
248,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
249,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
250,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
251,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
252,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
253,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
254,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
255,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
256,[0.00299022 0.11996933 0.39959131 0.34316728 0.11928248 0.01707572],-0.6817216492203153
257,[0.00299022 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.681747219425701
258,[0.00299022 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.681747219425701
259,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
260,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
261,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
262,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
263,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
264,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
265,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
266,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
267,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
268,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
269,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
270,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
271,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
272,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
273,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
274,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
275,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
276,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
277,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
278,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
279,[0.00297183 0.11996933 0.39963537 0.34316728 0.11928248 0.01707572],-0.6817513069575625
280,[0.00297183 0.11996933 0.39986369 0.34316728 0.11928248 0.01707572],-0.6818784301033708
281,[0.00297183 0.11996933 0.39986369 0.34316728 0.11928248 0.01707572],-0.6818784301033708
282,[0.00297183 0.11996933 0.39986369 0.34316728 0.11928248 0.01707572],-0.6818784301033708
283,[0.00297183 0.11996933 0.39986369 0.34316728 0.11928248 0.01707572],-0.6818784301033708
284,[0.00297183 0.11996933 0.39986369 0.34316728 0.11928248 0.01707572],-0.6818784301033708
