Indicador,x1,x2,x3,x4,x5,x6,Fitness,Fitness Secundario
Mejor,0.3212318005590906,0.15557284977843838,0.009384234679124415,0.19625488654764608,0.1884006406763,0.12957015613926207,0.0017147135318633707,-0.3626339765245863
Media,0.39968028614181683,0.041040826054130626,3.103928228078925e-05,0.1840738450483705,0.3896196677357569,0.0004405738737529377,0.17581141821741897,-0.3685983852981383
Peor,0.3690744135739011,0.11453264686401288,0.005704290221210081,0.32338260605512503,0.312700901759193,0.1345562518811995,6.766681715598886,-0.47352347802002687
