Indicador,x1,x2,x3,x4,x5,x6,Fitness,Fitness Secundario
Mejor,0.2063092387412545,0.20103798987783517,0.03659979984635428,0.20421612899114225,0.21434787247975332,0.13745012762579945,0.0025897002694662383,-0.40424072746729345
Media,0.004158457316410601,0.3982623505247669,0.00014198752209741721,0.3970419137237811,0.05994905877420418,0.14298711199671962,0.05189983775694228,-0.43723752370282204
Peor,0.139286190589079,0.3324173536099953,0.03126655376316181,0.3332369893601382,0.21995253236418927,0.14208242852980965,3.9362559380826703,-0.5091604685237148
