Indicador,x1,x2,x3,x4,x5,x6,Fitness,Fitness Secundario
Mejor,0.17936969176523884,0.22174902664466659,0.03728683108399984,0.2419045392003166,0.13317671726467853,0.18582141807640484,0.0030004633929412382,-0.4042553455926395
Media,0.00012169928592462199,0.36041840906737327,2.5298443818604603e-05,0.23237632695569238,9.04202473313269e-05,0.39365786690889637,0.10232700584212455,-0.38575248697358777
Peor,0.012072622960915061,0.20761738223010576,0.0025096204943344975,0.22959949124804274,0.006858655877319308,0.19489827437718776,12.669174862166056,-0.26854765526390645
