Indicador,x1,x2,x3,x4,x5,x6,Fitness,Fitness Secundario
Mejor,0.20519754988039848,0.18130815418227966,0.02488985774665452,0.16854830908146023,0.26942249997482237,0.15063988543053214,0.00278379924047506,-0.3954792626375997
Media,0.1840808943017868,0.3093235001339891,4.8019843034286e-05,0.032424569288877395,0.3980926782041757,0.08899193934963309,0.13885630802973112,-0.3928125671829165
Peor,0.31140826183922654,0.376450809605944,2.610601373614319e-05,0.031058441638279175,0.3984539658157151,0.08637955178931599,4.1594389512651615,-0.4451490090472413
