Generacion,Mejor individuo,Mejor Fitness,Violaciones
40,[0.00044665 0.19832668 0.38925068 0.26778301 0.02588752 0.12878865],-0.6460838334645888,0
41,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
42,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
43,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
44,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
45,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
46,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
47,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
48,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
49,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
50,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
51,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
52,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
53,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
54,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
55,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
56,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
57,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
58,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
59,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
60,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
61,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
62,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
63,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
64,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
65,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
66,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
67,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
68,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
69,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
70,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
71,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
72,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
73,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
74,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
75,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
76,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
77,[0.00044665 0.19832668 0.38220588 0.26778301 0.02588752 0.12878865],-0.6488465187786185,0
78,[0.00044665 0.19832668 0.38458576 0.26778301 0.02588752 0.12878865],-0.6490234232847384,0
79,[0.00044665 0.19832668 0.38458576 0.26778301 0.02588752 0.12878865],-0.6490234232847384,0
80,[0.04664405 0.12378976 0.39844746 0.27043801 0.05635571 0.10184345],-0.650847823801162,0
81,[0.00458883 0.19278263 0.3962744  0.25477641 0.05632238 0.10371815],-0.6554109112059807,0
82,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
83,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
84,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
85,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
86,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
87,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
88,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
89,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
90,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
91,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
92,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
93,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
94,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
95,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
96,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
97,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
98,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
99,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
100,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
101,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
102,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
103,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
104,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
105,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
106,[0.02078589 0.14974628 0.39792226 0.23405403 0.09545465 0.10613548],-0.6560698304482138,0
107,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
108,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
109,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
110,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
111,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
112,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
113,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
114,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
115,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
116,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
117,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
118,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
119,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
120,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
121,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
122,[0.02078589 0.14974628 0.39939275 0.23405403 0.09545465 0.10613548],-0.65611870148812,0
123,[0.06263423 0.15047659 0.3999429  0.24442168 0.1055191  0.03565247],-0.6569322186655266,0
124,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
125,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
126,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
127,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
128,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
129,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
130,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
131,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
132,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
133,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
134,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
135,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
136,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
137,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
138,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
139,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
140,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
141,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
142,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
143,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
144,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
145,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
146,[0.02656007 0.14819766 0.39980062 0.26483705 0.06008789 0.10168549],-0.6577836474580896,0
147,[0.04669741 0.14877832 0.3998681  0.28778251 0.07367813 0.04345233],-0.6625067733514,0
148,[0.04669741 0.14877832 0.3998681  0.28778251 0.07367813 0.04345233],-0.6625067733514,0
149,[0.04669741 0.14877832 0.3998681  0.28778251 0.07367813 0.04345233],-0.6625067733514,0
150,[0.04669741 0.14877832 0.3998681  0.28778251 0.07367813 0.04345233],-0.6625067733514,0
151,[0.04669741 0.14877832 0.3998681  0.28778251 0.07367813 0.04345233],-0.6625067733514,0
152,[0.04669741 0.14877832 0.3998681  0.28778251 0.07367813 0.04345233],-0.6625067733514,0
153,[0.04669741 0.14877832 0.3998681  0.28778251 0.07367813 0.04345233],-0.6625067733514,0
154,[0.04669741 0.14877832 0.3998681  0.28778251 0.07367813 0.04345233],-0.6625067733514,0
155,[0.04669741 0.14877832 0.3998681  0.28778251 0.07367813 0.04345233],-0.6625067733514,0
156,[0.04669741 0.14877832 0.3998681  0.28778251 0.07367813 0.04345233],-0.6625067733514,0
157,[0.04669741 0.14877832 0.3998681  0.28778251 0.07367813 0.04345233],-0.6625067733514,0
158,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
159,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
160,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
161,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
162,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
163,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
164,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
165,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
166,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
167,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
168,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
169,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
170,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
171,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
172,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
173,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
174,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
175,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
176,[0.04669741 0.14877832 0.39995432 0.28778251 0.07367813 0.04345233],-0.6625878265932472,0
177,[0.04669741 0.14877832 0.39998255 0.28778251 0.07367813 0.04345233],-0.6626140388750593,0
178,[0.04669741 0.14877832 0.39998255 0.28778251 0.07367813 0.04345233],-0.6626140388750593,0
179,[0.04669741 0.14877832 0.39998255 0.28778251 0.07367813 0.04345233],-0.6626140388750593,0
180,[0.04669741 0.14877832 0.39998255 0.28778251 0.07367813 0.04345233],-0.6626140388750593,0
181,[0.04669741 0.14877832 0.39998255 0.28778251 0.07367813 0.04345233],-0.6626140388750593,0
182,[0.04669741 0.14877832 0.39998255 0.28778251 0.07367813 0.04345233],-0.6626140388750593,0
183,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
184,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
185,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
186,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
187,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
188,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
189,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
190,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
191,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
192,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
193,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
194,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
195,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
196,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
197,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
198,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
199,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
200,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
201,[0.02688605 0.14793577 0.3999613  0.35614572 0.05678119 0.0151058 ],-0.675402589947851,0
202,[0.02688605 0.14793577 0.3999847  0.35614572 0.05678119 0.0151058 ],-0.6754127564731807,0
203,[0.02688605 0.14793577 0.3999847  0.35614572 0.05678119 0.0151058 ],-0.6754127564731807,0
204,[0.02688605 0.14793577 0.3999847  0.35614572 0.05678119 0.0151058 ],-0.6754127564731807,0
205,[0.02688605 0.14793577 0.3999847  0.35614572 0.05678119 0.0151058 ],-0.6754127564731807,0
206,[0.02688605 0.14793577 0.3999847  0.35614572 0.05678119 0.0151058 ],-0.6754127564731807,0
207,[0.02688605 0.14793577 0.3999847  0.35614572 0.05678119 0.0151058 ],-0.6754127564731807,0
208,[0.02688605 0.14793577 0.3999847  0.35614572 0.05678119 0.0151058 ],-0.6754127564731807,0
209,[0.02688605 0.14793577 0.3999847  0.35614572 0.05678119 0.0151058 ],-0.6754127564731807,0
210,[0.02688605 0.14793577 0.3999847  0.35614572 0.05678119 0.0151058 ],-0.6754127564731807,0
211,[0.02688605 0.14793577 0.3999847  0.35614572 0.05678119 0.0151058 ],-0.6754127564731807,0
212,[0.02688605 0.14793577 0.3999864  0.35614572 0.05678119 0.0151058 ],-0.6754134924221304,0
213,[0.02688605 0.14793577 0.3999864  0.35614572 0.05678119 0.0151058 ],-0.6754134924221304,0
214,[0.02688605 0.14793577 0.3999864  0.35614572 0.05678119 0.0151058 ],-0.6754134924221304,0
215,[0.02688605 0.14793577 0.3999864  0.35614572 0.05678119 0.0151058 ],-0.6754134924221304,0
216,[0.02688605 0.14793577 0.3999864  0.35614572 0.05678119 0.0151058 ],-0.6754134924221304,0
217,[0.02688605 0.14793577 0.3999864  0.35614572 0.05678119 0.0151058 ],-0.6754134924221304,0
218,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
219,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
220,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
221,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
222,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
223,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
224,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
225,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
226,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
227,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
228,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
229,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
230,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
231,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
232,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
233,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
234,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
235,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
236,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
237,[0.02688605 0.14793577 0.39999299 0.35614572 0.05678119 0.0151058 ],-0.6754163350809853,0
238,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
239,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
240,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
241,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
242,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
243,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
244,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
245,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
246,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
247,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
248,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
249,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
250,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
251,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
252,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
253,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
254,[0.02688605 0.14793577 0.39999737 0.35614572 0.05678119 0.0151058 ],-0.6754182165506518,0
255,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.024695  ],-0.6782762077940012,0
256,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.024695  ],-0.6782762077940012,0
257,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.024695  ],-0.6782762077940012,0
258,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.024695  ],-0.6782762077940012,0
259,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
260,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
261,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
262,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
263,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
264,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
265,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
266,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
267,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
268,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
269,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
270,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
271,[0.00541241 0.14781144 0.39999713 0.36456205 0.05586868 0.02587723],-0.6788820206752781,0
