Generacion,Mejor individuo,Mejor Fitness,Violaciones
73,[0.00494238 0.16923785 0.39872193 0.16890525 0.15802763 0.10374389],-0.6577779295421412,0
74,[0.00494238 0.16923785 0.39872193 0.16890525 0.15802763 0.10374389],-0.6577779295421412,0
75,[0.00494238 0.16923785 0.39872193 0.16890525 0.15802763 0.10374389],-0.6577779295421412,0
76,[0.00494238 0.16923785 0.39872193 0.16890525 0.15802763 0.10374389],-0.6577779295421412,0
77,[0.00494238 0.16923785 0.39983921 0.16890525 0.15802763 0.10374389],-0.6579706422981737,0
78,[0.00494238 0.16923785 0.39983921 0.16890525 0.15802763 0.10374389],-0.6579706422981737,0
79,[0.02452264 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6605221256005898,0
80,[0.02452264 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6605221256005898,0
81,[0.02452264 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6605221256005898,0
82,[0.02452264 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6605221256005898,0
83,[0.02452264 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6605221256005898,0
84,[0.02452264 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6605221256005898,0
85,[0.02452264 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6605221256005898,0
86,[0.02452264 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6605221256005898,0
87,[0.02452264 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6605221256005898,0
88,[0.02260781 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6629738890812332,0
89,[0.02260781 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6629738890812332,0
90,[0.02260781 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6629738890812332,0
91,[0.02260781 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6629738890812332,0
92,[0.02260781 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6629738890812332,0
93,[0.02260781 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6629738890812332,0
94,[0.02260781 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6629738890812332,0
95,[0.02260781 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6629738890812332,0
96,[0.02260781 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6629738890812332,0
97,[0.02260781 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6629738890812332,0
98,[0.02260781 0.20656836 0.39955186 0.15878468 0.19514462 0.02378727],-0.6629738890812332,0
99,[0.02260781 0.20656836 0.39955186 0.15878468 0.19514462 0.02152005],-0.664701960040839,0
100,[0.0077466  0.14074956 0.39545705 0.30249685 0.13662424 0.0211079 ],-0.6748000469457586,0
101,[0.0077466  0.14074956 0.39545705 0.30249685 0.13662424 0.0211079 ],-0.6748000469457586,0
102,[0.0077466  0.14074956 0.39545705 0.30249685 0.13662424 0.0211079 ],-0.6748000469457586,0
103,[0.0077466  0.14074956 0.39545705 0.30249685 0.13662424 0.0211079 ],-0.6748000469457586,0
104,[0.0077466  0.14074956 0.39545705 0.30249685 0.13662424 0.0211079 ],-0.6748000469457586,0
105,[0.0077466  0.14074956 0.39545705 0.30249685 0.13662424 0.0211079 ],-0.6748000469457586,0
106,[0.0077466  0.14074956 0.39545705 0.30249685 0.13662424 0.0211079 ],-0.6748000469457586,0
107,[0.0077466  0.14074956 0.39545705 0.30249685 0.13662424 0.0211079 ],-0.6748000469457586,0
108,[0.0077466  0.14074956 0.39545705 0.30249685 0.13662424 0.0211079 ],-0.6748000469457586,0
109,[0.0077466  0.14074956 0.39545705 0.30249685 0.13662424 0.0211079 ],-0.6748000469457586,0
110,[0.0077466  0.14074956 0.39649944 0.30249685 0.13662424 0.0211079 ],-0.6748618821418414,0
111,[0.0077466  0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.674976105416679,0
112,[0.0077466  0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.674976105416679,0
113,[0.0077466  0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.674976105416679,0
114,[0.0077466  0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.674976105416679,0
115,[0.0077466  0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.674976105416679,0
116,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
117,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
118,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
119,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
120,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
121,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
122,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
123,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
124,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
125,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
126,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
127,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
128,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
129,[0.00375849 0.14074956 0.39649944 0.30227848 0.13662424 0.0211079 ],-0.6765810631257828,0
130,[0.00375849 0.14074956 0.39675198 0.30227848 0.13662424 0.0211079 ],-0.6767758016144882,0
131,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
132,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
133,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
134,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
135,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
136,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
137,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
138,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
139,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
140,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
141,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
142,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
143,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
144,[0.00375849 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6781346135271379,0
145,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
146,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
147,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
148,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
149,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
150,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
151,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
152,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
153,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
154,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
155,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
156,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
157,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
158,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
159,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
160,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
161,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
162,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
163,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
164,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
165,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
166,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
167,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
168,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
169,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
170,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.0211079 ],-0.6793115695503149,0
171,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
172,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
173,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
174,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
175,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
176,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
177,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
178,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
179,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
180,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
181,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
182,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
183,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
184,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
185,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
186,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
187,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
188,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
189,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
190,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
191,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
192,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
193,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
194,[0.00048432 0.14074956 0.39991575 0.30227848 0.13662424 0.02173757],-0.679314707402862,0
195,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
196,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
197,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
198,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
199,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
200,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
201,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
202,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
203,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
204,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
205,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
206,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
207,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
208,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
209,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
210,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
211,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
212,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
213,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
214,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
215,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
216,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
217,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
218,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
219,[0.00132442 0.1483587  0.39984753 0.28750382 0.15458265 0.00958093],-0.6800137469221573,0
220,[0.00132442 0.1483587  0.39987442 0.28750382 0.15458265 0.00958093],-0.6800341188980447,0
221,[0.00132442 0.1483587  0.39987442 0.28750382 0.15458265 0.00958093],-0.6800341188980447,0
222,[0.00132442 0.1483587  0.39987442 0.28750382 0.15458265 0.00958093],-0.6800341188980447,0
223,[0.00132442 0.1483587  0.39987442 0.28750382 0.15458265 0.00958093],-0.6800341188980447,0
224,[0.00132442 0.1483587  0.39987442 0.28750382 0.15458265 0.00958093],-0.6800341188980447,0
225,[0.0024494  0.12177364 0.39978975 0.37005098 0.09845556 0.00281064],-0.6804018784903387,0
226,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
227,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
228,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
229,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
230,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
231,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
232,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
233,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
234,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
235,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
236,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
237,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
238,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
239,[0.00119013 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6822292292974382,0
240,[0.00174099 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6824483961282428,0
241,[0.00174099 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6824483961282428,0
242,[0.00174099 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6824483961282428,0
243,[0.00174099 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6824483961282428,0
244,[0.00174099 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6824483961282428,0
245,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
246,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
247,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
248,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
249,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
250,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
251,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
252,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
253,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
254,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
255,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
256,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
257,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
258,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
259,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
260,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
261,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
262,[0.00256924 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826636970134831,0
263,[0.00273831 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826907843349025,0
264,[0.00273831 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826907843349025,0
265,[0.00273831 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826907843349025,0
266,[0.00273831 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826907843349025,0
267,[0.00273831 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826907843349025,0
268,[0.00273831 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826907843349025,0
269,[0.00273831 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826907843349025,0
270,[0.00273831 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826907843349025,0
271,[0.00273831 0.10483075 0.39986634 0.33401168 0.14749471 0.01134167],-0.6826907843349025,0
