Generacion,Mejor individuo,Mejor Fitness,Violaciones
99,[0.0247745  0.134351   0.39949169 0.20724071 0.13038405 0.10844647],-0.6548068354366045,0
100,[0.0247745  0.134351   0.39949169 0.20724071 0.13038405 0.10844647],-0.6548068354366045,0
101,[0.0247745  0.134351   0.39949169 0.20724071 0.13038405 0.10844647],-0.6548068354366045,0
102,[0.0247745  0.134351   0.39949169 0.20724071 0.13038405 0.10844647],-0.6548068354366045,0
103,[0.0247745  0.134351   0.39949169 0.20724071 0.13038405 0.10844647],-0.6548068354366045,0
104,[0.0247745  0.134351   0.39949169 0.20724071 0.13038405 0.10844647],-0.6548068354366045,0
105,[0.0247745  0.134351   0.39949169 0.20724071 0.13038405 0.10844647],-0.6548068354366045,0
106,[0.0247745  0.134351   0.39949169 0.20724071 0.13038405 0.10844647],-0.6548068354366045,0
107,[0.00934927 0.1349445  0.39957144 0.20772735 0.12962358 0.11596799],-0.6556059927069868,0
108,[0.00934927 0.1349445  0.39957144 0.20772735 0.12962358 0.11596799],-0.6556059927069868,0
109,[0.00934927 0.1349445  0.39957144 0.20772735 0.12962358 0.11596799],-0.6556059927069868,0
110,[0.00934927 0.1349445  0.39957144 0.20772735 0.12962358 0.11596799],-0.6556059927069868,0
111,[0.01712245 0.13505871 0.39966076 0.20784101 0.12624559 0.11751596],-0.6558717286074789,0
112,[0.01712245 0.13505871 0.39966076 0.20784101 0.12624559 0.11751596],-0.6558717286074789,0
113,[0.01712245 0.13505871 0.39966076 0.20784101 0.12624559 0.11751596],-0.6558717286074789,0
114,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
115,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
116,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
117,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
118,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
119,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
120,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
121,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
122,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
123,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
124,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
125,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
126,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
127,[0.01712245 0.13505871 0.39989274 0.20784101 0.12624559 0.11751596],-0.6559385156886495,0
128,[0.01132938 0.13493105 0.39986854 0.20765032 0.13449165 0.11355858],-0.6582296344150853,0
129,[0.01132938 0.13493105 0.39986854 0.20765032 0.13449165 0.11355858],-0.6582296344150853,0
130,[0.01132938 0.13493105 0.39986854 0.20765032 0.13449165 0.11355858],-0.6582296344150853,0
131,[0.00725152 0.13291143 0.39979558 0.23772418 0.11048031 0.11307797],-0.660521102703049,0
132,[0.00725152 0.13291143 0.39979558 0.23772418 0.11048031 0.11307797],-0.660521102703049,0
133,[0.00725152 0.13291143 0.39979558 0.23772418 0.11048031 0.11307797],-0.660521102703049,0
134,[0.00725152 0.13291143 0.39979558 0.23772418 0.11048031 0.11307797],-0.660521102703049,0
135,[0.00725152 0.13291143 0.39979558 0.23772418 0.11048031 0.11307797],-0.660521102703049,0
136,[0.0004641  0.18825718 0.39977594 0.33421136 0.01212058 0.07679831],-0.6611376172025707,0
137,[0.0055597  0.13043807 0.39982921 0.25823971 0.12980746 0.08264713],-0.6650978508157683,0
138,[0.0055597  0.13043807 0.39982921 0.25823971 0.12980746 0.08264713],-0.6650978508157683,0
139,[0.00388645 0.11735539 0.39986211 0.35463412 0.06296109 0.06812774],-0.6719854892822763,0
140,[0.00388645 0.11735539 0.39986211 0.35463412 0.06296109 0.06812774],-0.6719854892822763,0
141,[0.00388645 0.11735539 0.39986211 0.35463412 0.06296109 0.06812774],-0.6719854892822763,0
142,[0.00388645 0.11735539 0.39986211 0.35463412 0.06296109 0.06812774],-0.6719854892822763,0
143,[0.00388645 0.11735539 0.39986211 0.35463412 0.06296109 0.06812774],-0.6719854892822763,0
144,[0.00388645 0.11374629 0.39986211 0.35463412 0.06296109 0.06812774],-0.6740949002953363,0
145,[0.00388645 0.11374629 0.39986211 0.35463412 0.06296109 0.06812774],-0.6740949002953363,0
146,[0.00388645 0.11374629 0.39986211 0.35463412 0.06296109 0.06812774],-0.6740949002953363,0
147,[0.00388645 0.11374629 0.39986211 0.35463412 0.06296109 0.06812774],-0.6740949002953363,0
148,[0.00388645 0.11374629 0.39986211 0.35463412 0.06296109 0.06812774],-0.6740949002953363,0
149,[0.00388645 0.11374629 0.39986211 0.35463412 0.06296109 0.06812774],-0.6740949002953363,0
150,[0.00388645 0.11374629 0.39986211 0.35463412 0.06296109 0.06812774],-0.6740949002953363,0
151,[0.00388645 0.11374629 0.39986211 0.35463412 0.06296109 0.06812774],-0.6740949002953363,0
152,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
153,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
154,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
155,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
156,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
157,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
158,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
159,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
160,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
161,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
162,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
163,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
164,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
165,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
166,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
167,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
168,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
169,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
170,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
171,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
172,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
173,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
174,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
175,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
176,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
177,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
178,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
179,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
180,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
181,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
182,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
183,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
184,[0.00325375 0.10598606 0.39984924 0.38055086 0.05119897 0.05621595],-0.6748384829097512,0
185,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
186,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
187,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
188,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
189,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
190,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
191,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
192,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
193,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
194,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
195,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
196,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
197,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
198,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
199,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
200,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
201,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
202,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
203,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
204,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
205,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
206,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
207,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
208,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
209,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
210,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
211,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
212,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
213,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
214,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
215,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
216,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
217,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
218,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
219,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
220,[0.00325375 0.11011153 0.39984924 0.38055086 0.05119897 0.05621595],-0.6772992651984064,0
221,[0.00325375 0.11011153 0.39991346 0.38055086 0.05119897 0.05621595],-0.6773479106489849,0
222,[0.00325375 0.11011153 0.39991346 0.38055086 0.05119897 0.05621595],-0.6773479106489849,0
223,[0.00325375 0.11011153 0.39991346 0.38055086 0.05119897 0.05621595],-0.6773479106489849,0
224,[0.00325375 0.11011153 0.39991346 0.38055086 0.05119897 0.05621595],-0.6773479106489849,0
225,[0.00325375 0.11011153 0.39991346 0.38055086 0.05119897 0.05621595],-0.6773479106489849,0
226,[0.00325375 0.11011153 0.39993233 0.38055086 0.05119897 0.05621595],-0.677362048905593,0
227,[0.00325375 0.11011153 0.39993233 0.38055086 0.05119897 0.05621595],-0.677362048905593,0
228,[0.00325375 0.11011153 0.39993233 0.38055086 0.05119897 0.05621595],-0.677362048905593,0
229,[0.00325375 0.11011153 0.39993233 0.38055086 0.05119897 0.05621595],-0.677362048905593,0
230,[0.00325375 0.11011153 0.39993233 0.38055086 0.05119897 0.05621595],-0.677362048905593,0
231,[0.00325375 0.11011153 0.39993233 0.38055086 0.05119897 0.05621595],-0.677362048905593,0
232,[0.00325375 0.11011153 0.39993233 0.38055086 0.05119897 0.05621595],-0.677362048905593,0
233,[0.00325375 0.11011153 0.39993233 0.38055086 0.05119897 0.05621595],-0.677362048905593,0
234,[0.00325375 0.11011153 0.39993233 0.38055086 0.05119897 0.05621595],-0.677362048905593,0
235,[0.00325375 0.11011153 0.39993233 0.38055086 0.05119897 0.05621595],-0.677362048905593,0
236,[0.00325375 0.11011153 0.39993233 0.38055086 0.05119897 0.05621595],-0.677362048905593,0
237,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
238,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
239,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
240,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
241,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
242,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
243,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
244,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
245,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
246,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
247,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
248,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
249,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
250,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
251,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
252,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
253,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
254,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
255,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
256,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
257,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
258,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
259,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
260,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
261,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
262,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
263,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
264,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
265,[0.00325375 0.11011153 0.39995622 0.38055086 0.05119897 0.05621595],-0.6773798473001045,0
266,[0.00325375 0.11011153 0.39995622 0.38066208 0.05119897 0.05621595],-0.6774055866728846,0
267,[0.00325375 0.11011153 0.39995622 0.38066208 0.05119897 0.05621595],-0.6774055866728846,0
268,[0.00325375 0.11011153 0.39995622 0.38066208 0.05119897 0.05621595],-0.6774055866728846,0
269,[0.00325375 0.11011153 0.39995622 0.38066208 0.05119897 0.05621595],-0.6774055866728846,0
270,[0.00325375 0.11011153 0.39995622 0.38066208 0.05119897 0.05621595],-0.6774055866728846,0
271,[0.00325375 0.11011153 0.39995622 0.38066208 0.05119897 0.05621595],-0.6774055866728846,0
272,[0.00325375 0.11011153 0.39995622 0.38066208 0.05119897 0.05621595],-0.6774055866728846,0
273,[0.00325375 0.11011153 0.39995622 0.38066208 0.05119897 0.05621595],-0.6774055866728846,0
