Indicador,x1,x2,x3,x4,x5,x6,Fitness,Fitness Secundario
Mejor,1.6753463247349756e-17,0.4,0.4,2.2165465155902015e-17,0.0,0.20894488185202417,0.18127547838885438,0.11033630323203295
Media,1.6753463247349433e-17,0.39999999999999153,0.39999999999999153,2.216546515590179e-17,0.0,0.2030140179948813,0.25191925647750407,0.1098466706127359
Peor,1.6753463247349756e-17,0.4,0.4,2.2165465155902015e-17,0.0,0.08859073937557863,1.6168113796967756,0.10150196620127766
